865775.00,18.83,22.00,95223.67,91.38,-0.33,-7.32,-0.31,87.94,-22.25,29.88,5.38,31.38,4.75,4.56,32.69,8.19,-3.71,-9.07,0.32,3.38,1.74,-0.63,-0.55,0.42,-0.19,0.69,2.00,205.60,10.34,63.42,
866006.00,18.83,22.00,95106.35,101.75,-0.34,-6.27,-0.41,90.81,-23.12,35.94,5.88,30.88,4.69,1.06,40.94,6.50,-3.85,-9.01,-0.13,3.50,2.74,-0.28,-0.54,0.47,-0.22,0.67,2.00,205.60,10.34,63.42,
866043.00,18.83,22.00,95085.02,103.64,-0.25,-6.47,-0.66,91.25,-23.19,37.44,5.25,30.38,5.75,2.88,42.56,6.12,-3.86,-9.01,-0.20,3.60,2.53,-0.45,-0.53,0.48,-0.22,0.66,2.00,205.60,10.34,63.42,
866083.00,18.84,22.00,95067.17,105.22,-0.43,-6.19,-0.28,91.88,-23.31,38.94,5.38,30.50,5.75,5.50,45.06,-0.94,-3.88,-9.00,-0.30,3.45,2.80,0.01,-0.53,0.49,-0.23,0.66,2.00,205.60,10.34,63.42,
866117.00,18.83,22.00,95053.03,106.47,-0.22,-6.47,-0.25,92.62,-23.44,39.94,6.19,31.88,6.88,7.44,47.00,-8.56,-3.91,-8.98,-0.46,3.77,2.45,0.38,-0.52,0.50,-0.24,0.65,2.00,205.60,10.34,63.42,
866152.00,18.83,22.00,95031.70,108.36,-0.08,-6.37,-0.23,94.00,-23.69,41.25,6.19,31.88,6.88,9.88,49.19,-13.44,-3.94,-8.95,-0.62,3.85,2.57,0.38,-0.52,0.51,-0.24,0.64,2.00,205.60,10.34,63.42,
866192.00,18.75,22.00,95007.95,110.46,-0.17,-6.53,-0.34,95.38,-23.81,42.62,4.50,30.88,6.25,5.56,47.81,-12.69,-3.95,-8.93,-0.84,3.75,2.29,0.59,-0.52,0.52,-0.25,0.63,2.00,205.60,10.34,63.42,
866229.00,18.83,22.00,94994.38,111.66,-0.36,-6.43,-0.26,96.25,-23.75,43.75,4.19,31.00,8.75,3.88,48.25,-5.62,-3.95,-8.91,-1.02,3.55,2.15,1.07,-0.52,0.53,-0.25,0.62,2.00,205.60,10.34,63.42,
866267.00,18.84,22.00,94982.66,112.70,-0.35,-6.47,-0.06,97.19,-23.69,45.44,6.56,31.38,8.38,4.69,48.06,0.56,-3.94,-8.90,-1.12,3.75,2.00,1.01,-0.51,0.55,-0.26,0.61,2.00,205.60,10.34,63.42,
866301.00,18.84,22.00,94964.00,114.35,-0.14,-7.13,-0.09,97.88,-23.69,47.31,6.56,31.38,8.38,6.75,51.25,6.31,-3.94,-8.89,-1.23,3.80,1.75,1.13,-0.51,0.55,-0.27,0.61,2.00,205.60,10.34,63.42,
866339.00,18.83,22.00,94951.71,116.15,-0.34,-7.12,-0.08,98.38,-23.75,48.69,5.06,30.88,9.19,11.00,51.50,8.25,-3.96,-8.87,-1.33,3.64,2.10,1.24,-0.50,0.57,-0.27,0.60,2.00,205.60,10.34,63.42,
866379.00,18.85,22.00,94932.81,117.12,-0.07,-7.18,-0.20,99.00,-23.88,50.94,4.88,31.56,8.88,8.19,48.19,9.69,-3.97,-8.85,-1.40,3.76,1.45,1.53,-0.49,0.58,-0.28,0.59,2.00,205.60,10.34,63.42,
866413.00,18.83,22.00,94909.05,119.22,-0.08,-8.22,-0.37,99.38,-23.81,52.25,6.50,31.25,9.00,5.94,45.44,6.75,-3.96,-8.84,-1.46,3.88,0.62,1.09,-0.48,0.58,-0.29,0.59,2.00,205.60,10.34,63.42,
866450.00,18.84,22.00,94894.67,120.50,-0.01,-8.78,-0.29,99.94,-23.69,54.19,6.50,31.25,9.00,3.56,45.62,5.44,-3.94,-8.84,-1.55,3.92,0.25,1.02,-0.48,0.59,-0.30,0.58,2.00,205.60,10.34,63.42,
866494.00,18.84,22.00,94870.68,122.62,-0.28,-9.10,-0.09,100.62,-23.44,56.12,5.00,30.75,8.38,0.50,45.94,-1.06,-3.90,-8.84,-1.65,3.61,-0.26,1.56,-0.47,0.60,-0.30,0.57,2.00,205.60,10.34,63.42,
866531.00,18.84,22.00,94860.02,123.57,-0.16,-7.87,-0.67,101.50,-23.06,58.25,5.38,31.19,9.25,1.12,55.38,-1.38,-3.84,-8.83,-1.80,3.55,0.71,1.09,-0.47,0.61,-0.31,0.56,2.00,205.60,10.34,63.42,
866568.00,18.83,22.00,94829.07,126.31,-0.11,-8.02,-0.36,102.25,-22.75,59.94,5.06,32.56,9.56,2.81,55.69,-3.88,-3.68,-8.87,-1.92,3.52,1.23,1.39,-0.46,0.62,-0.32,0.55,2.00,205.60,10.34,63.42,
866999.00,18.84,22.00,94649.39,142.26,-0.41,-8.82,-0.32,106.62,-11.88,95.00,1.38,30.50,11.75,3.44,71.88,-2.06,-1.98,-9.19,-2.77,1.70,0.36,2.56,-0.40,0.70,-0.44,0.40,2.00,205.60,10.34,63.42,
867036.00,18.84,22.00,94624.59,144.47,-0.28,-8.75,-0.40,106.81,-10.94,98.88,0.56,29.38,12.25,4.44,71.44,-2.69,-1.86,-9.21,-2.79,1.57,0.45,2.38,-0.39,0.70,-0.45,0.39,2.00,205.60,10.34,63.42,
867076.00,18.83,22.00,94610.45,145.72,-0.21,-8.43,-0.32,107.00,-10.06,102.62,0.00,30.56,13.50,5.19,69.06,-3.44,-1.71,-9.23,-2.82,1.50,0.79,2.50,-0.38,0.71,-0.47,0.37,2.00,205.60,10.34,63.42,
867111.00,18.85,22.00,94586.22,147.88,0.01,-8.16,-0.24,107.56,-9.50,105.69,-0.19,30.38,13.06,6.06,63.25,-3.12,-1.62,-9.21,-2.92,1.77,1.70,2.62,-0.37,0.72,-0.47,0.36,2.00,205.60,10.34,63.42,
867149.00,18.85,22.00,94573.73,148.99,-0.03,-6.99,-0.53,107.94,-9.19,107.88,-0.19,30.38,13.06,5.56,56.94,-2.00,-1.54,-9.20,-3.00,1.65,2.60,2.58,-0.36,0.73,-0.48,0.34,2.00,205.60,10.34,63.42,
867189.00,18.84,22.00,94553.42,150.79,0.06,-6.59,-0.44,108.38,-8.69,110.44,-0.56,31.56,13.06,0.38,50.31,-7.00,-1.45,-9.19,-3.08,1.55,3.21,2.38,-0.35,0.73,-0.48,0.33,2.00,205.60,10.34,63.42,
867227.00,18.85,22.00,94543.56,151.67,-0.46,-6.65,-0.19,108.94,-7.94,113.19,-1.50,30.50,14.69,-4.00,53.06,-7.31,-1.36,-9.18,-3.15,0.89,2.52,2.96,-0.34,0.74,-0.49,0.32,2.00,205.60,10.34,63.42,
867261.00,18.84,22.00,94524.09,153.40,-0.55,-4.75,-0.83,109.38,-7.12,116.06,-0.56,31.38,14.56,-4.25,50.69,-3.81,-1.22,-9.17,-3.23,1.04,4.26,2.49,-0.34,0.74,-0.49,0.31,2.00,205.60,10.34,63.42,
867301.00,18.85,22.00,94516.91,154.04,-0.28,-5.21,-0.50,109.75,-6.38,119.06,-0.56,31.38,14.56,-0.19,56.44,-4.44,-1.09,-9.17,-3.29,0.76,4.10,2.80,-0.33,0.75,-0.50,0.29,2.00,205.60,10.34,63.42,
867339.00,18.85,22.00,94495.58,155.93,-0.24,-5.41,-0.54,110.06,-5.81,121.38,-3.50,31.06,14.19,1.69,57.56,-5.56,-0.96,-9.15,-3.37,0.70,3.80,2.84,-0.32,0.76,-0.50,0.28,2.00,205.60,10.34,63.42,
867379.00,18.84,22.00,94470.78,158.14,-0.16,-5.28,-0.60,110.50,-5.12,124.50,-3.25,31.38,15.88,4.12,61.50,-8.44,-0.85,-9.13,-3.45,0.58,3.92,2.94,-0.31,0.76,-0.51,0.26,2.00,205.60,10.34,63.42,
867413.00,18.85,22.00,94458.25,158.78,-0.29,-5.08,-0.58,111.06,-4.44,127.81,-3.75,31.69,15.19,4.56,64.44,-7.88,-0.76,-9.12,-3.51,0.46,4.03,2.92,-0.30,0.77,-0.51,0.25,2.00,205.60,10.34,63.42,
867450.00,18.85,22.00,94442.26,160.68,-0.32,-5.08,-0.51,111.50,-3.69,131.12,-3.75,31.69,15.19,4.56,61.62,-5.94,-0.64,-9.10,-3.58,0.45,3.74,3.06,-0.29,0.77,-0.51,0.23,2.00,205.60,10.34,63.42,
867491.00,18.85,22.00,94424.44,162.26,-0.17,-5.54,-0.43,111.81,-3.00,134.44,-5.50,31.88,15.19,2.81,61.25,-4.25,-0.51,-9.09,-3.64,0.21,3.48,3.14,-0.28,0.78,-0.52,0.22,2.00,205.60,10.34,63.42,
867528.00,18.85,22.00,94404.94,164.00,0.18,-5.41,-0.69,112.00,-2.38,136.88,-5.38,31.38,16.50,1.25,57.56,-3.44,-0.41,-9.08,-3.67,0.26,3.64,2.89,-0.27,0.79,-0.52,0.20,2.00,205.60,10.34,63.42,
868152.00,18.86,22.00,94155.99,186.18,0.12,-6.94,-0.28,112.25,14.12,196.25,-18.25,31.69,13.75,-9.62,63.44,0.75,2.40,-8.79,-3.60,-2.46,1.68,2.82,-0.10,0.82,-0.56,-0.08,3.00,205.70,10.33,63.42,
868192.00,18.84,22.00,94140.22,187.59,-0.06,-7.10,-0.49,111.62,15.50,200.19,-17.25,34.06,12.38,-12.06,65.25,2.31,2.62,-8.78,-3.48,-2.76,1.44,2.97,-0.09,0.82,-0.56,-0.10,3.00,205.70,10.33,63.42,
868240.00,18.85,22.00,94112.54,190.06,-0.04,-6.89,-0.61,110.88,16.81,204.12,-18.06,33.19,13.19,-7.62,67.31,-2.81,2.88,-8.76,-3.32,-3.02,1.61,2.86,-0.08,0.81,-0.56,-0.12,3.00,205.70,10.33,63.42,
868290.00,18.85,22.00,94104.54,191.49,-0.16,-7.23,-0.59,110.19,18.25,208.88,-18.69,34.38,11.56,-7.12,64.88,-7.25,3.12,-8.72,-3.19,-3.00,1.88,2.29,-0.07,0.81,-0.56,-0.15,3.00,205.70,10.33,63.42,
868338.00,18.85,22.00,94080.55,192.92,0.01,-7.32,-0.45,109.62,19.62,213.56,-19.69,31.69,10.75,-5.69,65.06,-11.31,3.29,-8.69,-3.10,-3.19,1.17,2.65,-0.05,0.81,-0.56,-0.17,3.00,205.70,10.33,63.42,
868384.00,18.86,22.00,94060.83,194.68,0.10,-7.23,-0.41,109.25,21.06,218.44,-21.06,31.69,10.38,-9.31,68.50,-16.88,3.52,-8.63,-3.02,-3.42,1.40,2.60,-0.04,0.81,-0.56,-0.19,3.00,205.70,10.33,63.42,
868435.00,18.86,22.00,94050.17,195.63,-0.08,-7.28,-0.31,108.31,22.06,222.62,-21.75,30.88,8.88,-13.56,68.00,-13.06,3.68,-8.62,-2.86,-3.77,1.34,2.54,-0.03,0.80,-0.55,-0.22,3.00,205.70,10.33,63.42,
868483.00,18.86,22.00,94031.51,197.29,-0.05,-7.18,0.06,107.38,23.75,227.56,-22.75,32.88,9.00,-15.00,67.50,-1.69,3.95,-8.56,-2.68,-4.08,1.34,2.61,-0.01,0.80,-0.55,-0.24,3.00,205.70,10.33,63.42,
868533.00,18.85,22.00,94008.58,199.34,-0.05,-7.33,-0.13,105.31,24.56,230.94,-24.88,31.25,7.06,-11.31,65.44,7.88,4.08,-8.59,-2.36,-4.55,0.94,2.07,0.00,0.79,-0.56,-0.26,3.00,205.70,10.33,63.42,
868969.00,18.87,22.00,93873.18,211.44,-0.23,-0.24,-0.20,92.88,29.62,260.75,-27.38,33.19,-2.19,-17.31,86.62,-1.50,4.85,-8.50,-0.43,-5.09,8.26,0.23,0.14,0.71,-0.52,-0.45,3.00,205.70,10.33,63.42,
869013.00,18.85,22.00,93861.98,212.44,-0.11,0.52,-0.22,90.62,30.44,264.94,-27.69,33.50,-3.38,-10.12,79.62,0.75,4.97,-8.45,-0.09,-5.09,8.97,-0.12,0.15,0.69,-0.52,-0.48,3.00,205.70,10.33,63.42,
869060.00,18.86,22.00,93852.92,213.25,-0.15,0.93,-0.32,88.81,30.69,267.69,-27.69,33.50,-3.38,-4.88,74.00,3.06,5.01,-8.42,0.24,-5.11,9.50,-0.51,0.16,0.68,-0.51,-0.50,3.00,205.70,10.33,63.42,
869105.00,18.86,22.00,93846.78,213.80,-0.07,1.26,-0.30,86.50,30.56,270.56,-28.00,32.88,-4.88,1.62,71.75,4.44,4.99,-8.42,0.50,-5.06,9.69,-0.80,0.17,0.67,-0.51,-0.52,3.00,205.70,10.33,63.42,
869152.00,18.86,22.00,93836.92,214.68,0.02,1.41,-0.51,84.31,30.12,273.06,-27.50,31.88,-7.19,4.12,72.25,3.19,4.93,-8.43,0.83,-4.85,9.83,-1.21,0.19,0.65,-0.51,-0.53,3.00,205.70,10.33,63.42,
869202.00,18.86,22.00,93817.47,216.42,0.41,1.51,-0.14,82.69,29.62,275.00,-28.50,31.50,-7.88,5.25,71.19,-0.62,4.83,-8.45,1.13,-4.21,10.01,-1.34,0.21,0.63,-0.50,-0.55,3.00,205.70,10.33,63.42,
869252.00,18.87,22.00,93800.41,217.95,0.36,1.52,-0.40,80.88,29.06,277.50,-25.50,32.38,-7.75,-4.62,65.44,-0.94,4.75,-8.46,1.40,-4.31,10.02,-1.64,0.22,0.62,-0.50,-0.57,3.00,205.70,10.33,63.42,
869311.00,18.86,22.00,93788.95,218.98,0.36,1.55,-0.11,79.00,28.94,280.75,-25.25,33.25,-10.56,-14.19,58.94,-1.81,4.75,-8.41,1.67,-4.34,10.00,-1.82,0.23,0.60,-0.48,-0.59,3.00,205.70,10.33,63.42,
869355.00,18.87,22.00,93779.89,219.79,0.32,1.62,-0.02,77.38,29.12,283.56,-22.25,34.56,-11.38,-16.75,56.12,1.56,4.77,-8.35,1.86,-4.45,9.98,-1.88,0.24,0.59,-0.48,-0.61,3.00,205.70,10.33,63.42,
869402.00,18.86,22.00,93772.16,220.48,0.38,1.67,-0.26,75.62,29.25,286.12,-23.75,31.50,-12.56,-15.56,55.62,6.44,4.79,-8.28,2.11,-4.43,9.91,-2.26,0.24,0.58,-0.47,-0.62,3.00,205.70,10.33,63.42,
869452.00,18.87,22.00,93753.23,222.17,0.20,1.61,-0.21,73.69,29.25,288.56,-23.25,31.50,-13.75,-15.62,55.69,8.81,4.79,-8.20,2.40,-4.53,9.87,-2.65,0.25,0.56,-0.46,-0.64,3.00,205.70,10.33,63.42,
869500.00,18.87,22.00,93739.91,223.37,0.41,1.64,-0.29,72.06,29.19,290.38,-22.50,31.00,-14.88,-13.12,55.44,10.25,4.78,-8.14,2.63,-4.33,9.72,-2.92,0.25,0.55,-0.45,-0.66,3.00,205.70,10.33,63.42,
869548.00,18.86,22.00,93724.98,224.70,0.31,1.43,-0.20,70.31,29.06,292.31,-22.06,31.56,-15.38,-15.06,40.00,8.12,4.76,-8.06,2.88,-4.45,9.50,-3.08,0.26,0.54,-0.45,-0.67,3.00,205.70,10.33,63.42,
869597.00,18.86,22.00,93708.98,226.13,0.23,1.54,-0.41,68.69,29.12,294.38,-21.56,29.56,-16.56,-18.19,44.50,8.44,4.77,-7.97,3.11,-4.54,9.51,-3.52,0.26,0.52,-0.44,-0.68,3.00,205.70,10.33,63.42,
870036.00,18.87,22.00,93630.62,233.15,0.32,1.14,-0.03,55.88,21.62,308.62,-15.19,27.50,-25.00,-9.25,55.62,12.69,3.62,-7.54,5.10,-3.30,8.69,-5.13,0.31,0.38,-0.38,-0.79,3.00,205.90,10.33,63.42,
